_id,cpu_type,cpu_name,cpu_socket,compatible_chipsets,int_graphics,semiconductor_size,cpu_tdp,pcie,transistors,cpu_threads,total_clock_speed,turbo,unlocked_multiplier,l2_cache,l3_cache,l1_cache,clock_multiplier,passmark,passmark_s,cinebench_r20_multi,cinebench_r20_single,geekbench6_multi,geekbench6_single,gpu_name,gpu_turbo,opengl_version,opencl_version,ram_speed_max,max_mem_bandwidth,ddr_version,mem_channels,max_mem_size,mem_eec,directx_version
67d4fd4693079e4598e737c3,laptop,Intel Core i9-10980HK,,,TRUE,14,45,3,,16,8 x 2.4,5.3,TRUE,2,16,512,24,15425,2773,3643,507,,,UHD Graphics 630,1250,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e736ae,laptop,Apple M2,,,TRUE,5,15,,20000,8,4 x 3.2 & 4 x 2,3.2,,16,,192,,15363,4006,,,9633,2569,,1278,,,6400,100,5,8,24,FALSE,
67d4fd4693079e4598e73a3d,desktop,AMD Ryzen 7 Pro 2700,,,FALSE,12,65,3,,16,8 x 3.2,4.1,FALSE,4,16,768,,15300,2186,,,5321,1112,,,,,2933,43.71,4,2,64,TRUE,
67d4fd4693079e4598e739d1,laptop,AMD Ryzen 7 Pro 4750U,,,TRUE,7,25,3,,16,8 x 1.7,4.1,FALSE,4,8,512,17,15178,2504,3007,464,5042,1333,Radeon Vega 7,1600,,,3200,68.27,4,4,64,,
67d4fd4693079e4598e73837,laptop,AMD Ryzen 5 5560U,,x570 b550 a520 x470 b450,TRUE,7,15,3,,12,6 x 2.3,4,,3,8,384,,15165,2836,,,6325,1672,Radeon Vega 6,1600,,,4267,,4,2,64,TRUE,12
67d4fd4693079e4598e7371f,laptop,Apple M1,,,TRUE,5,13.8,,16000,8,4 x 3.2 & 4 x 2,3.2,,12,,192,,15127,3757,,,8385,2348,,1278,,,4266,68.25,4,8,16,FALSE,
67d4fd4693079e4598e73722,laptop,Intel Core i5-1345U,,,TRUE,10,15,4,,12,2 x 1.6 & 8 x 1.2,4.7,FALSE,9.5,12,,,15114,3512,,,,,Iris Xe Graphics 80EU,1250,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e737da,laptop,AMD Ryzen 5 Pro 7530U,,,TRUE,7,15,3,,12,6 x 2,4.5,FALSE,3,16,384,20,15114,3037,3361,559,5742,1701,Radeon Vega 7,2000,4.6,2.2,4267,,4,2,64,TRUE,12
67d4fd4693079e4598e736a0,laptop,Intel Core Ultra 7 164U,,,TRUE,7,9,4,,14,2 x 1.1 & 8 x 0.7,4.8,FALSE,,12,,,15106,3151,,,,,,1800,4.6,3,6400,,4,2,64,FALSE,12.1
67d4fd4693079e4598e73770,desktop,Intel Core i3-14100,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,60,5,,8,4 x 3.5,4.7,FALSE,5,12,320,35,15050,3743,,,7809,2406,UHD Graphics 730,1500,4.5,3,4800,76.8,5,2,192,TRUE,12
67d4fd4693079e4598e736e7,laptop,Intel Core 3 100U,,,TRUE,10,15,4,,8,4 x 1.2 & 2 x 0.9,4.7,FALSE,,10,,12,14993,3818,,,,,UHD Graphics 64EU,1250,4.6,3,5200,,5,2,96,FALSE,12.1
67d4fd4693079e4598e738fd,laptop,AMD Ryzen 5 Pro 5650U,,,TRUE,7,15,3,,12,6 x 2.3,4.2,FALSE,3,16,384,,14922,2935,,,5545,1614,Radeon R7,1800,,,4266,68.3,4,4,,FALSE,
67d4fd4693079e4598e7381c,laptop,AMD Ryzen 5 5625U,,x570 b550 a520 x470 b450,TRUE,7,15,3,10700,12,6 x 2.3,4.3,FALSE,3,16,384,23,14918,2883,,,5492,1583,Radeon Vega 7,1800,4.6,2.1,4267,,4,2,64,TRUE,12
67d4fd4693079e4598e736eb,laptop,Intel Core i7-1365U,,,TRUE,10,15,5,,12,2 x 1.8 & 8 x 1.3,5.2,,9.5,12,,,14861,3542,,,,,Iris Xe Graphics G7 96EU,1300,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e737cd,laptop,Intel Core i7-10875H,,,TRUE,14,45,3,,16,8 x 2.3,5.1,FALSE,2,16,512,23,14859,2726,3569,506,6580,1520,UHD Graphics 630,1200,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e73706,laptop,Intel Core i7-1355U,,,TRUE,10,15,4,,12,2 x 1.7 & 8 x 1.2,5,FALSE,9.5,12,,,14836,3497,,,7122,2458,Iris Xe Graphics 96EU,1300,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e737d5,desktop,Intel Core i9-10900T,,,TRUE,14,35,3,,20,10 x 1.9,4.6,,,,,,14822,2469,4768,469,6539,1462,UHD Graphics 630,1200,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e73883,desktop,AMD Ryzen 7 1700,am4,x470 b450 x370 b350 a320,FALSE,14,65,3,4800,16,8 x 3,3.7,TRUE,4,16,768,,14816,2001,,,5218,1027,,,,,2667,,4,2,128,,
67d4fd4693079e4598e7385d,laptop,Intel Core i9-10885H,,,TRUE,14,45,3,,16,8 x 2.4,5.3,FALSE,2,16,512,24,14794,2714,,,6379,1496,UHD Graphics 630,1250,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e73746,desktop,AMD Ryzen 3 Pro 8300GE,am5,,TRUE,4,35,4,,8,4 x 3.5,4.9,TRUE,4,8,256,35,14753,3894,,,,,Radeon 740M,2600,4.6,2.1,,,5,2,256,TRUE,
67d4fd4693079e4598e73762,laptop,Intel Core i5-1335U,,,TRUE,10,15,4,,12,2 x 1.3 & 8 x 0.9,4.6,FALSE,9.5,12,,,14739,3413,3468,652,8102,2183,Iris Xe Graphics 80EU,1250,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73a62,desktop,AMD Ryzen 7 Pro 1700,,x470 b450 x370 b350 a320,FALSE,14,65,3,,16,8 x 3,3.7,,4,16,768,,14693,2027,,,5214,1036,,,,,2667,42.7,4,2,64,TRUE,
67d4fd4693079e4598e73812,desktop,Intel Core i5-11600T,lga_1200,z490 h470 b460 h410,TRUE,14,35,4,,12,6 x 1.7,4.1,,1.5,12,384,,14679,2870,,,6275,1636,UHD Graphics 750,1300,4.5,3,3200,50,4,2,128,FALSE,12.1
67d4fd4693079e4598e739ac,laptop,AMD Ryzen 5 Pro 5675U,,,TRUE,7,15,3,,12,6 x 2.3,4.3,FALSE,3,16,384,,14658,2966,,,5418,1642,Radeon Vega 7,1800,,,4267,,4,2,,,
67d4fd4693079e4598e73945,desktop,AMD Ryzen 7 2700E,,x570 x470 b450 x370 b350 a320,FALSE,12,45,3,,16,8 x 2.8,4,TRUE,4,16,768,,14657,2410,,,,,,,,,2667,43.71,4,2,64,TRUE,
67d4fd4693079e4598e739c8,desktop,Intel Core i7-6900k,,,FALSE,14,140,3,,16,8 x 3.2,4,TRUE,2,20,256,32,14583,2348,,,7210,1252,,,,,2400,,4,4,128,FALSE,
67d4fd4693079e4598e7374d,desktop,AMD Ryzen 3 Pro 8300G,am5,,TRUE,4,65,4,,8,4 x 3.4,4.9,TRUE,4,8,256,34,14572,3840,,,,,Radeon 740M,2600,4.6,2.1,,,5,2,256,TRUE,
67d4fd4693079e4598e73786,desktop,Intel Core i3-12300,lga_1700,z690 h670 b660 h610,TRUE,10,60,5,,8,4 x 3.5,4.4,FALSE,5,12,320,35,14540,3620,,,7359,2247,UHD Graphics 730,1450,4.5,2.1,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e736f0,laptop,Intel Core i3-1220P,,,TRUE,10,28,4,,12,2 x 1.5 & 8 x 1.1,4.4,FALSE,,12,,15,14532,3402,,,,,UHD Graphics 64EU,1100,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73799,desktop,Intel Core i7-9700K,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,95,3,,8,8 x 3.6,4.9,TRUE,2,12,512,36,14458,2875,3656,481,7199,1695,UHD Graphics 630,1200,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73985,desktop,AMD Ryzen 5 Pro 4655GE,am4,,TRUE,7,35,3,,12,6 x 3.3,4.2,FALSE,3,8,384,33,14436,2662,,,,,Radeon Vega 7,1900,,,3200,,4,2,,,
67d4fd4693079e4598e738f3,laptop,AMD Ryzen 5 4600H,,,TRUE,7,45,3,,12,6 x 3,4,FALSE,3,8,384,30,14420,2433,3247,448,5087,1370,Radeon Vega 6,1500,4.6,2.1,4266,68.3,4,2,32,FALSE,12
67d4fd4693079e4598e7382d,laptop,Intel Core i7-10870H,,,TRUE,14,45,3,,16,8 x 2.2,5,,2,12,512,,14413,2668,3457,499,,,UHD Graphics 630,1200,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e7384d,desktop,Intel Core i7-9700KF,lga_1151,z390 z370 q370 h370 b365 b360 h310,FALSE,14,95,3,,8,8 x 3.6,4.9,TRUE,2,12,512,,14342,2887,,,7084,1663,,,,,2666,41.6,4,2,128,FALSE,
67d4fd4693079e4598e737b8,desktop,Intel Core i5-10600K,lga_1200,z490 h470 b460 h410,TRUE,14,125,3,,12,6 x 4.1,4.8,TRUE,1.5,12,384,41,14297,2920,3629,501,6885,1687,UHD Graphics 630,1200,4.5,3,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73983,laptop,AMD Ryzen 5 4600HS,,,TRUE,7,35,3,,12,6 x 3,4,FALSE,3,11,768,30,14285,2392,,,,,Radeon Vega 6,,,,4266,,4,2,,FALSE,
67d4fd4693079e4598e73769,desktop,Intel Core i7-8086K,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,95,3,,12,6 x 4,5,TRUE,1.5,12,284,40,14264,2847,,,6966,1694,UHD Graphics 630,1200,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e7372a,laptop,Intel Core i7-1260U,,,TRUE,10,9,4,,12, x ,4.7,FALSE,,12,,11,14127,3181,,,6334,1946,Iris Xe Graphics 96EU,950,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7378e,laptop,Intel Core i9-9980HK,,,TRUE,14,45,3,,16,8 x 2.4,5,TRUE,2,16,512,24,14115,2528,3503,485,6252,1409,UHD Graphics 630,1250,4.5,,2666,41.8,4,2,128,FALSE,12
67d4fd4693079e4598e73a3f,desktop,AMD Ryzen 5 2600X,am4,x570 x470 b450 x370 b350 a320,FALSE,12,95,3,4800,12,6 x 3.6,4.25,TRUE,3,16,576,36,13907,2383,3048,421,5287,1248,,,,,2933,43.71,4,2,64,FALSE,
67d4fd4693079e4598e736a5,desktop,AMD Ryzen 3 8300GE,am5,,TRUE,4,35,4,,8,1 x 4 & 3 x 3.2,4.9,TRUE,4,8,,35,13846,3837,,,,,Radeon 740M,2600,4.6,2.1,5200,,5,2,256,FALSE,
67d4fd4693079e4598e739f3,desktop,AMD Ryzen 3 Pro 5350G,,,TRUE,7,65,3,,8,4 x 4,4.2,FALSE,2,8,256,,13840,3100,,,5542,1826,Radeon Vega 6,1700,,,3200,,4,2,,,
67d4fd4693079e4598e7373a,laptop,Intel Core i7-1265U,,,TRUE,10,15,4,,12,2 x 1.8 & 8 x 1.3,4.8,FALSE,,12,,18,13807,3198,,,6344,1949,Iris Xe Graphics G7 96EU,1250,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73783,desktop,Intel Core i3-14100T,lga_1700,b760 h770 z790 h610 h670 b660 z690,TRUE,10,35,5,,8,4 x 2.7,4.4,FALSE,5,12,320,27,13727,3506,,,,,UHD Graphics 730,1500,4.5,3,4800,76.8,5,2,192,TRUE,12
67d4fd4693079e4598e7381e,desktop,Intel Core i5-10600,lga_1200,z490 h470 b460 h410,TRUE,14,65,3,,12,6 x 3.3,4.8,,1.5,12,384,,13694,2934,3556,494,6152,1604,UHD Graphics 630,1200,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e737d9,laptop,Intel Core i9-9880H,,,TRUE,14,45,3,,16,8 x 2.3,4.8,,2,16,512,23,13681,2488,3462,447,6129,1378,UHD Graphics 630,1200,4.5,,2666,41.8,4,2,128,FALSE,12
67d4fd4693079e4598e737f5,desktop,Intel Core i7-8700K,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,95,3,,12,6 x 3.7,4.7,TRUE,1.5,12,384,37,13666,2734,,,6443,1581,UHD Graphics 630,1200,4.5,,2666,42.7,4,2,64,FALSE,12
67d4fd4693079e4598e73853,desktop,Intel Core i5-11400T,lga_1200,z490 h470 b460 h410,TRUE,14,35,4,,12,6 x 1.3,3.7,,1.5,12,384,,13632,2564,,,5538,1571,UHD Graphics 730,1200,4.5,3,3200,50,4,2,128,FALSE,12.1
67d4fd4693079e4598e737c1,desktop,Intel Core i3-12100,lga_1700,z690 h670 b660 h610,TRUE,10,60,5,,8,4 x 3.3,4.3,FALSE,5,12,320,33,13601,3438,3204,642,6863,2166,UHD Graphics 730,1400,4.5,2.1,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e7378f,laptop,Intel Core i7-1255U,,,TRUE,10,15,4,,12,2 x 1.7 & 8 x 1.2,4.7,FALSE,9.5,12,928,17,13586,3262,3009,649,,,Iris Xe Graphics 96EU,1250,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e738d9,laptop,AMD Ryzen 5 4600U,,,TRUE,7,15,3,,12,6 x 2.1,4,,3,8,,21,13466,2439,,448,4717,1334,Radeon Vega 6,,,,4266,,4,,,,
67d4fd4693079e4598e73a51,desktop,AMD Ryzen 5 Pro 2600,am4,,FALSE,12,65,3,,12,6 x 3.4,3.9,FALSE,3,16,576,,13465,2269,,,4742,1175,,,,,2933,43.71,4,2,64,TRUE,
67d4fd4693079e4598e737ad,desktop,Intel Core i3-13100,lga_1700,z790 h610 h670 b660 z690,TRUE,10,60,5,,8,4 x 3.4,4.5,FALSE,5,12,320,34,13427,3381,3368,677,7483,2284,UHD Graphics 730,1500,4.5,3,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e73968,desktop,Intel Core i5-10500,lga_1200,z490 h470 b460 h410,TRUE,14,65,3,,12,6 x 3.1,4.5,,1.5,12,384,,13417,2826,3238,470,5486,1527,UHD Graphics 630,1150,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73790,laptop,Intel Core i5-1235U,,,TRUE,10,15,4,,12,2 x 1.3 & 8 x 0.9,4.4,FALSE,9.5,12,928,13,13387,3217,3321,637,5675,1847,Iris Xe Graphics 80EU,1200,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7370c,laptop,Intel Core i5-1245U,,,TRUE,10,15,4,,12,2 x 1.6 & 8 x 1.2,4.4,FALSE,,12,,16,13385,3114,,,,,Iris Xe Graphics 80EU,1200,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7391b,laptop,AMD Ryzen 7 4700U,,,TRUE,7,15,3,9800,8,8 x 2,4.1,,4,8,512,20,13366,2522,2424,464,4918,1355,Radeon Vega 7,1600,4.6,2.1,4266,68.3,4,2,64,,12
67d4fd4693079e4598e73811,desktop,Intel Core i7-9700,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,65,3,,8,8 x 3,4.7,,2,12,512,30,13259,2765,3644,465,6202,1570,UHD Graphics 630,1200,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73931,desktop,Intel Core i7-9700F,lga_1151,z390 z370 q370 h370 b365 b360 h310,FALSE,14,65,3,,8,8 x 3,4.7,,2,12,512,30,13247,2752,3644,465,6305,1576,,,,,2666,41.6,4,2,128,FALSE,
67d4fd4693079e4598e73747,laptop,Intel Core i5-1334U,lga_1700,,TRUE,10,15,4,,12,2 x 1.3 & 8 x 0.9,4.6,FALSE,9.5,12,,,13229,3254,,,7605,2183,Iris Xe Graphics 80EU,1250,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73956,desktop,AMD Ryzen 5 2600,am4,x570 x470 b450 x370 b350 a320,FALSE,12,65,3,4800,12,6 x 3.4,3.9,TRUE,3,16,576,,13188,2244,2736,374,4896,1163,,,,,2933,43.71,4,2,64,TRUE,
67d4fd4693079e4598e73806,desktop,AMD Ryzen 5 3500X,am4,x570 b550 a520 x470 b450,FALSE,7,65,4,3800,6,6 x 3.6,4.1,TRUE,3,32,384,36,13163,2503,2652,464,5945,1581,,,,,3200,47.68,4,2,128,TRUE,
67d4fd4693079e4598e73843,desktop,Intel Core i5-11500T,lga_1200,z490 h470 b460 h410,TRUE,14,35,4,,12,6 x 1.5,3.9,,1.5,12,384,,13155,2582,,,5672,1678,UHD Graphics 750,1200,4.5,3,3200,50,4,2,128,FALSE,12.1
67d4fd4693079e4598e737b0,desktop,Intel Core i3-13100T,lga_1700,z790 h610 h670 b660 z690,TRUE,10,35,5,,8,4 x 2.5,4.2,FALSE,5,12,320,25,13099,3414,,,4786,1704,UHD Graphics 730,1500,4.5,3,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e7379b,desktop,Intel Core i3-12300T,lga_1700,z690 h670 b660 h610,TRUE,10,35,5,,8,4 x 2.3,4.2,FALSE,5,12,320,23,13077,3293,,,6744,2116,UHD Graphics 730,1450,4.5,2.1,4800,76.8,5,2,128,,12
67d4fd4693079e4598e738cf,desktop,AMD Ryzen 3 5300GE,,,TRUE,7,35,3,,8,4 x 3.6,4.2,TRUE,2,8,256,36,13074,3098,,,,,Radeon Vega 6,1700,,,3200,47.68,4,2,,,
67d4fd4693079e4598e73a94,desktop,AMD Ryzen 5 1600X,am4,x470 b450 x370 b350 a320,FALSE,14,95,3,4800,12,6 x 3.6,4,TRUE,3,16,128,,13056,2198,,,4756,1135,,,,,2400,,4,2,128,,
67d4fd4693079e4598e73902,desktop,Intel Core i9-9900T,lga_1151,b365 z390 q370 h370 b360 h310 z370,TRUE,14,35,3,,16,8 x 2.1,4.4,FALSE,2,16,512,21,13052,2463,3920,449,6659,1522,UHD Graphics 630,1200,4.5,3,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73712,laptop,AMD Ryzen 3 7440U,,,TRUE,4,28,4,,8,4 x 3,4.7,FALSE,4,8,256,30,12991,2614,,,,,Radeon 740M,2500,4.6,2.1,5600,,5,2,256,TRUE,12
67d4fd4693079e4598e738e5,laptop,AMD Ryzen 5 5500U,,x570 b550 a520 x470 b450,TRUE,7,15,3,9800,12,6 x 2.1,4,FALSE,3,8,384,21,12951,2433,2573,462,4531,1286,Radeon Graphics 448SP,1800,4.6,2.1,4266,68.3,4,2,64,FALSE,12
67d4fd4693079e4598e7384b,desktop,AMD Ryzen 3 5300G,am4,a320 b450 a520 b550,TRUE,7,65,3,,8,4 x 4,4.2,TRUE,2,8,256,40,12902,3037,,,5442,1762,Radeon Vega 6,1700,,2,3200,47.68,4,2,,,12
67d4fd4693079e4598e73906,desktop,Intel Core i7-8700ï»,lga_1151,z390 z370 q370 h370 b365 b360 h310,TRUE,14,65,3,,12,6 x 3.2,4.6,FALSE,1.5,12,384,32,12878,2646,3547,481,5856,1476,UHD Graphics 630,1200,4.5,3,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e73958,desktop,Intel Core i7-7800X,lga_2066,x299,FALSE,14,140,3,,12,6 x 3.5,4,TRUE,6,8.2,192,35,12872,2392,,,6140,1350,,,,,2400,77,4,4,129,FALSE,
67d4fd4693079e4598e737e5,desktop,Intel Core i7-10700T,lga_1200,z490 h470 b460 h410,TRUE,14,35,3,,16,8 x 2,4.5,,,,,,12823,2583,3896,470,5872,1429,UHD Graphics 630,1200,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e73787,laptop,AMD Ryzen 3 8440U,,,TRUE,4,28,4,,8,4 x 3,4.7,FALSE,4,8,256,30,12805,3648,,,,,Radeon 740M,2500,4.6,2.1,7500,,5,2,256,FALSE,
67d4fd4693079e4598e73a17,desktop,Intel Core i7-5960X,lga_2011_3,x99,FALSE,22,140,3,2600,16,8 x 3,3.5,TRUE,2,20,256,30,12759,1989,,,7470,1316,,,4,,2133,68,4,4,64,FALSE,
67d4fd4693079e4598e73710,laptop,Intel Core i5-1240U,,,TRUE,10,9,4,,12, x ,4.4,FALSE,,12,,11,12652,3092,,,,,Iris Xe Graphics 80EU,900,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7386a,desktop,AMD Ryzen 3 3300X,am4,x570 b550 a520 x470 b450,FALSE,7,65,4,,8,4 x 3.8,4.3,TRUE,2,16,256,,12632,2673,2588,495,5940,1711,,,,,3200,31.5,4,,,,
67d4fd4693079e4598e738b7,laptop,AMD Ryzen 5 Pro 4650U,,,TRUE,7,25,3,,12,6 x 2.1,4,FALSE,3,8,384,21,12627,2417,527,282,4584,1313,Radeon Vega 6,1500,4.6,2.1,4266,68.27,4,4,64,FALSE,12
67d4fd4693079e4598e737a5,desktop,Intel Core i3-12100T,lga_1700,z690 h670 b660 h610,TRUE,10,35,5,,8,4 x 2.2,4.1,FALSE,5,12,320,22,12622,3270,,,6062,1976,UHD Graphics 730,1400,4.5,2.1,4800,76.8,5,2,128,FALSE,12
67d4fd4693079e4598e739e7,desktop,AMD Ryzen 3 Pro 5350GE,am4,,TRUE,7,35,3,,8,4 x 3.6,4.2,FALSE,2,8,256,,12619,3089,,,5270,1772,Radeon Vega 6,1700,,,3200,,4,2,,,
67d4fd4693079e4598e73777,laptop,AMD Ryzen 3 7335U,,,TRUE,6,28,4,,8,4 x 3,4.3,FALSE,2,8,512,30,12425,2991,,,,,Radeon 660M,1800,4.6,2.2,6400,,5,2,64,TRUE,12
67d4fd4693079e4598e7389a,desktop,AMD Ryzen 5 1600,am4,x470 b450 x370 b350 a320,FALSE,14,65,3,,12,6 x 3.2,3.6,TRUE,3,16,576,32,12279,2066,2501,357,4635,1083,,,,,2667,42.7,4,2,64,TRUE,
67d4fd4693079e4598e73842,laptop,AMD Ryzen 3 Pro 7330U,,,TRUE,7,15,3,,8,4 x 2.3,4.3,FALSE,2,8,256,23,12233,3112,,,4257,1581,Radeon Vega 6,1800,,2.2,4267,,4,2,64,TRUE,12
67d4fd4693079e4598e73767,laptop,Intel Core i3-1315U,,,TRUE,10,15,4,,8,2 x 1.2 & 4 x 0.9,4.5,FALSE,5,10,,12,12220,3523,,,,,UHD Graphics 64EU,1250,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e737de,desktop,Intel Core i5-10400,lga_1200,z490 h470 b460 h410,TRUE,14,65,3,,12,6 x 2.9,4.3,TRUE,1.5,12,384,29,12113,2568,3197,450,5529,1446,UHD Graphics 630,1100,4.5,3,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e7368c,laptop,Intel Core Ultra 5 134U,,,TRUE,7,9,4,,14,2 x 0.7 & 8 x 0.5,4.4,FALSE,,12,,,12058,3011,,,8010,1985,,1750,4.6,3,6400,,5,2,64,FALSE,12.1
67d4fd4693079e4598e73878,laptop,Intel Core i7-8700B,,,TRUE,14,65,3,,12,6 x 3.2,4.6,,1.5,12,384,32,11862,2730,,,5781,1502,UHD Graphics 630,1200,4.5,3,2666,42.7,4,2,64,FALSE,12
67d4fd4693079e4598e7385a,laptop,Intel Core i7-10750H,,,TRUE,14,45,3,,12,6 x 2.6,5,,1.5,12,384,,11842,2654,2732,484,5359,1453,UHD Graphics 630,1150,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e737ab,laptop,Intel Core i7-11375H,,,TRUE,10,35,4,,8,4 x 3.3,5,,5,8,320,,11819,2961,2564,610,5342,1804,Iris Xe Graphics 96EU,1350,4.6,2,4267,,4,2,64,FALSE,12.1
67d4fd4693079e4598e738c0,laptop,Intel Core i7-10850H,,,TRUE,14,45,3,,12,6 x 2.7,5.1,,1.5,12,384,,11772,2679,2839,490,5499,1476,UHD Graphics 630,1150,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e7380a,laptop,Intel Core i7-11370H,,,TRUE,10,35,4,,8,4 x 3.3,4.8,,5,12,320,,11694,2935,2457,590,5525,1769,Iris Xe Graphics G7 96EU,1350,4.6,2,4267,,4,2,64,FALSE,12.1
67d4fd4693079e4598e739f6,laptop,AMD Ryzen 5 5500H,,,TRUE,7,45,3,,8,4 x 3.3,4.2,,2,8,256,,11660,2999,,,3968,1485,,1800,,,4266,,4,2,64,FALSE,
67d4fd4693079e4598e73774,laptop,Intel Core i7-1250U,,,TRUE,10,9,4,,12, x ,4.7,FALSE,,12,,11,11635,2749,,,5859,1671,Iris Xe Graphics G7 96EU,950,4.6,3,5200,,5,2,64,FALSE,12.1
67d4fd4693079e4598e7382b,desktop,AMD Ryzen 3 3100,am4,x570 b550 a520 x470 b450,FALSE,7,65,4,3800,8,4 x 3.6,3.9,TRUE,2,16,256,36,11596,2420,2351,437,5130,1499,,,,,3200,,4,2,,,
67d4fd4693079e4598e73857,laptop,AMD Ryzen 5 7235HS,,,FALSE,6,45,4,,8,4 x 3.2,4.2,FALSE,2,8,384,32,11478,2700,,,,,,,,,4800,,5,2,64,TRUE,
67d4fd4693079e4598e739d4,desktop,Intel Core i7-6850k,lga_2011_3,x99,FALSE,14,140,3,,12,6 x 3.6,4,TRUE,1.5,15,192,36,11475,2405,,,5821,1268,,,,,2400,,4,4,128,FALSE,
67d4fd4693079e4598e738ea,desktop,Intel Core i5-10600T,lga_1200,z490 h470 b460 h410,TRUE,14,35,3,,12,6 x 2.4,4,,1.5,12,384,,11419,2443,2993,415,5020,1413,UHD Graphics 630,1200,4.5,,2666,41.6,4,2,128,FALSE,12
67d4fd4693079e4598e7377a,laptop,Intel Core i3-11100B,,,TRUE,10,65,4,,8,4 x 3.6,4.4,,,,,,11357,2912,,,,,,1400,4.5,2,3200,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e73840,laptop,AMD Ryzen 3 5425U,,,TRUE,7,15,4,,8,4 x 2.7,4.1,FALSE,2,8,256,27,11317,2921,,,4279,1502,Radeon Vega 6,1600,4.6,2.1,4267,,4,2,64,FALSE,12
67d4fd4693079e4598e73a64,desktop,AMD Ryzen 5 Pro 1600,am4,x470 b450 x370 b350 a320,FALSE,14,65,3,4800,12,6 x 3.2,3.6,FALSE,3,16,576,,11240,1884,,,,,,,,,2667,42.7,4,2,64,TRUE,
67d4fd4693079e4598e738a4,laptop,Intel Core i5-10500H,,,TRUE,14,45,3,,12,6 x 2.5,4.5,FALSE,1.5,12,384,25,11228,2584,,,5034,1452,UHD Graphics 630,1050,4.5,,2933,45.8,4,2,128,FALSE,12
67d4fd4693079e4598e738e4,laptop,AMD Ryzen 3 5400U,,,TRUE,7,15,3,,8,4 x 2.6,4,FALSE,2,8,256,26,11054,2745,,,4491,1511,Radeon Vega 6,1600,4.5,2.1,4266,68.3,4,4,64,FALSE,
67d4fd4693079e4598e738ca,laptop,Intel Core i7-9850H,,,TRUE,14,45,3,,12,6 x 2.6,4.6,,1.5,12,384,26,11051,2486,2653,459,5031,1382,UHD Graphics 630,1150,4.5,,2666,41.8,4,2,128,FALSE,12
67d4fd4693079e4598e739c7,desktop,AMD Ryzen 3 4100,am4,x470 x570 b550 b450 a520,FALSE,7,65,3,,8,4 x 3.8,4,TRUE,2,4,256,38,11035,2522,,,4824,1511,,,,,3200,,4,2,128,FALSE,
67d4fd4693079e4598e7396c,laptop,AMD Ryzen 3 Pro 5450U,,,TRUE,7,15,3,,8,4 x 2.6,4,FALSE,2,8,256,,11026,2736,,,4803,1519,Radeon Vega 6,1600,,,4266,68.3,4,4,,,
